id,text
846,"Junk faxes to be legalized as  quot;opt-out? quot; The Register ran a story on August 6th called 'Phone spam misery looms stateside.' It seems that there's legislative nastiness underway in Washington, DC to essentially gut the existing junk fax law, and replace it with a marketer's wet dream.

Junk faxes to be legalized as  quot;opt-out? quot; The Register ran a story on August 6th called 'Phone spam misery looms stateside.' It seems that there's legislative nastiness underway in Washington, DC to essentially gut the existing junk fax law, and replace it with a marketer's wet dream."
847,"Antitrust Lawyer Takes Helm at FTC As Deborah P. Majoras takes over the Federal Trade Commission on Monday, she's expected to build on the broad agenda set by her predecessor, Timothy J. Muris.

Antitrust Lawyer Takes Helm at FTC As Deborah P. Majoras takes over the Federal Trade Commission on Monday, she's expected to build on the broad agenda set by her predecessor, Timothy J. Muris."
848,"Bacteria gives coral orange glow Orange coral common to the Caribbean has bacteria to thank for its hue, say US marine scientists.

Bacteria gives coral orange glow Orange coral common to the Caribbean has bacteria to thank for its hue, say US marine scientists."
849,"What's the best search engine?

well.. http://www.scroogle.org/ is the best coz.. it doesnt keep logs like google. (Its basically Yahoo and Google scraper.. Ad free and free of access logs)\n\nI also recommend http://www.clusty.com, which has better results than Google and doesn't track you."
850,"Clouds dash Perseids show The annual Perseid meteor shower could provide a ""spectacular"" show, despite a disappointing start.

Clouds dash Perseids show The annual Perseid meteor shower could provide a ""spectacular"" show, despite a disappointing start."
851,"Sharp's Brewery

Sharp's Brewery is an English regional brewery company founded in 1994 in St Minver Lowlands Rock Cornwall by Bill Sharp. The brewery is known for its flagship ale Doom Bar.In 2008 the company was nominated for the Green Business of the Year category for the Fast Growth Business Awards."
852,"Comets, Asteroids and Planets around a Nearby Star (SPACE.com) SPACE.com - A nearby star thought to harbor comets and asteroids now appears to be home to planets, too. The presumed worlds are smaller than Jupiter and could be as tiny as Pluto, new observations suggest.

Comets, Asteroids and Planets around a Nearby Star (SPACE.com) SPACE.com - A nearby star thought to harbor comets and asteroids now appears to be home to planets, too. The presumed worlds are smaller than Jupiter and could be as tiny as Pluto, new observations suggest."
853,"AOL to Sell Cheap PCs to Minorities and Seniors (Reuters) Reuters - America Online on Thursday said it\plans to sell a low-priced PC targeting low-income and minority\households who agree to sign up for a year of dialup Internet\service.

AOL to Sell Cheap PCs to Minorities and Seniors (Reuters) Reuters - America Online on Thursday said it\plans to sell a low-priced PC targeting low-income and minority\households who agree to sign up for a year of dialup Internet\service."
854,"What is the difference between permutations and combinations?

Permutation\nSuppose we want to find the number of ways to arrange the three letters in the word CAT in different two-letter groups where CA is different from AC and there are no repeated letters.\n\nBecause order matters, we're finding the number of permutations of size 2 that can be taken from a set of size 3. This is often written 3_P_2. We can list them as:\n\n      CA   CT   AC   AT   TC   TA\n\nCombination\nWhen we want to find the number of combinations of size 2 without repeated letters that can be made from the three letters in the word CAT, order doesn't matter; AT is the same as TA. We can write out the three combinations of size two that can be taken from this set of size three:\n\n      CA   CT   AT"
855,"PowerSchool University Attendees at this year #146;s PowerSchool University ramped up their student information system skills with the new PowerSchool 4.0 and augmented their development activities through peer networking. Aug 3

PowerSchool University Attendees at this year #146;s PowerSchool University ramped up their student information system skills with the new PowerSchool 4.0 and augmented their development activities through peer networking. Aug 3"
856,"Who is Earth-2 Superman and how is he different from regular Superman?

It's relatively simple.  Back in 1961, DC Comics revealed that all of their Golden Age (c. 1939-1945) characters had lived on a different Earth from their Silver Age (c. 1956-1970) characters.  Some characters (Batman, Robin, Wonder Woman) were virtually the same on each Earth, while others (The Flash, Green Lantern, the Atom) were radically different.  \nEarth 2's Superman was slightly less powerful than Earth 1's, mostly adhering to the classic ""Faster than a speeding bullet, more powerful than a locomotive, able to leap tall buildings in a single bound"" description.  Earth 1's Superman could travel faster than light, juggle planets, and had a host of super powers including super-breath, super-ventriloquism, and super-hypnotism.  Earth 2's Superman eventually married Lois Lane and became the editor of the Daily Star before (temporarily) disappearing in 1985's ""Crisis on Infinite Earths.""  Earth 1's Superman finished his adventures in Alan Moore's ""Whatever Happened to the Man of Tomorrow?,"" a two-parter than wrapped up and resolved some 30 years of continuity.  Both Supermen were supplanted by John Byrne's 1985 reboot of the character, which was intended to simplify that continuity and start over from scratch.\nEarth 2's Superman has reappeared twice since ""Crisis;"" once in 1999's ""Kingdom Come,"" and most recently in 2005's ""Infinite Crisis.""  What his role is in this maxiseries is undetermined as of this writing.  Earth 1's Superman has yet to reappear, but longtime fans can always hope."
857,"Why do we yawn?

Found an interesting article on this...\nYawning is a unique breathing act, which is different from the usual practice of breathing. During yawning, the mouth involuntarily opens due to the spasm of mastoid muscles. These spasms, without your permission, force you to take a deep breath. It also involves many other muscles of your body, such as abdominal muscles. Lung ventilation increases, sending oxygen to the brain. Extra blood is pushed from the liver and spleen to the brain stem. During yawning, intellectual activity stops and for a moment we cannot think. We usually start yawning when we are very tired, before sleep, when we are too excited, or extremely serious. \nThere is a yawn center in our brain that makes this act a reflex like coughing or swallowing. The yawning reflex is very contagious, forcing people to imitate it. This phenomenon even has a fancy name: alolomimea. Yawning can be easily conditioned to become a bad habit. If you fight the urge to yawn, it will return in a similar situation. Yawning is what your body develops to get a “time out” to recharge for a brief moment. It is a signal that we are running out of gas, it is a signal to rest. \nThis is a great compensatory mechanism, without which we would drop into sleep suddenly without warning, as in patients with narcolepsy."
858,"Jetta (electronics company)

Jetta International is an American original equipment manufacturer (OEM) and designer of computer laptops mainly operating in the East Coast. The company was established in 1991 and is based in Monmouth Junction New Jersey (close to Princeton) where its only manufacturing plant is located.Jetbook the laptop series manufactured by Jetta has Intel microprocessors and is supplied with a customizable selection of software."
859,"why some companies have survived for more then 50 years while others have failed only after 5?   why is that ?

a while ago I've red a very good book about this phenomena. \nit called- ""Built to Last: Successful Habits of Visionary Companies"" by James C. Collins, Jerry I. Porras \n\nthey picked only companies that have lasted more then 50 years and tried to point out the reason for succeeding such a long time. I recommend it there is a lot to learn in it"
860,"New Allergy Vaccine Shows Promise In the first trial of its kind, Austrian researchers have achieved success with an allergy vaccine using genetically engineered pollen. The findings are reported in this week's issue of the Proceedings of the National Academy of Sciences.

New Allergy Vaccine Shows Promise In the first trial of its kind, Austrian researchers have achieved success with an allergy vaccine using genetically engineered pollen. The findings are reported in this week's issue of the Proceedings of the National Academy of Sciences."
861,"Where can I find help about a war?

For a general article about war, check out http://en.wikipedia.org/wiki/War.  You can search more specifically there as well."
862,"Should high schools offer classes on SAT for all?

I'd say yes, all high schools should offer SAT test prep. The main two reasons:\n\n1) Workers 18 and over with a bachelor’s degree earn an average of $51,206 a year, while those with a high school diploma earn $27,915. (U.S. Census Bureau). \n\nBasically, college grads earn twice as much money as high school grads. This increased income provides more security, support to raise a family, and the means for furthering ones education.\n\n2) College grads have access to better jobs as many jobs require a college degree."
863,"Why are there 5 rings in the Olympics symbol?

The 5 rings were introduced at the the 1920 games in antwerp games. The rings included at least one color from the flag of every participating country."
864,"What's the capital city of Bolivia?

Sucre is the legal capital, though the government sits in La Paz"
865,"Witcomb Cycles

Witcomb Cycles formerly known as Witcomb Lightweight Cycles is the trading name of the Witcomb Trading Company. It was a British company based in Deptford South London specialising in custom handmade steel bicycle frames. The company was founded in 1949 by Ernie Witcomb and his wife Lily. The London shop closed in May 2009."
866,"Radiant Systems

Radiant Systems was a provider of technology to the hospitality and retail industries that was acquired by NCR Corporation in 2011. Radiant was based in Atlanta Georgia. In its last financial report as a public company Radiant reported revenues of $90 million and net income of $14 million in the six months ended June 30 2011. At the time of its acquisition Radiant employed over 1300 people worldwide. Radiant has offices in North America Europe Asia and Australia."
867,"Microsoft takes down SP2 sharers Microsoft is stopping people getting hold of a key security update via net-based file- sharing systems.

Microsoft takes down SP2 sharers Microsoft is stopping people getting hold of a key security update via net-based file- sharing systems."
868,"Kilpatrick Townsend & Stockton

Kilpatrick Townsend & Stockton is an international law firm headquartered in Atlanta Georgia United States. The firm has seventeen offices including U.S. offices in Georgia California Colorado North Carolina New York Washington State and the District of Columbia and international offices in Japan Shanghai and Sweden. The firm is particularly well known for its intellectual property practice and has represented major clients in cutting-edge IP cases."
869,"Dell Unveils Inexpensive Projector New 2300MP digital model offers high brightness and resolution, at a low price.

Dell Unveils Inexpensive Projector New 2300MP digital model offers high brightness and resolution, at a low price."
870,"US trade deficit swells in June The US trade deficit has exploded 19 to a record \$55.8bn as oil costs drove imports higher, according to a latest figures.

US trade deficit swells in June The US trade deficit has exploded 19 to a record \$55.8bn as oil costs drove imports higher, according to a latest figures."
871,"Who is the world's highest paid actress?

Cameron Diaz briefly surpassed Julia Roberts in 2004, but Julia is back on top:"
872,"What is a router?

A router is a network device which is connected between network subnets and knows where to send a packet it received.\nWhen you use your browser to look at Yahoo!, for example, HTTP data packets from your PC travels to Yahoo  by going from router to router until they reach Yahoo! server. Each router is a ""hop"" on the way and each knows where to send your packet next.\nA response from Yahoo goes back through the network in similar way (not necessarily through same networks).\n\nYou may have a router box at home, which usually knows about your home subnet and your ISP subnet.\nCisco builds ""big iron"" routers which are the backbone of the internet."
873,"Explanation for correlated wave function collapse at a distance (Quantum Mechanics)?

An equally valid question would be ""what is the mechanism that causes WF_A to collapse when it is measured?""  The schroedinger equation does not predict collapse as a result of any interaction, so it is outside the theory taught in undergraduate classes.  There is no accepted theory (or in my opinion, any reasonable theory at all) as to why measurement causes a selection of a single eigenvalue out some non-eigenstate.  The idea that measurement on one object has ramifications on another object seems more mysterious, but it's not fundamentally different than the idea that measurement causes collapse in the first place.  You won't find a satisfying answer."
874,"Is there any proven evidence that Mars at some point in the past had microscopic life?

The answer to your question is no.  There is no absolutely definitive evidence to date.  We do have very strong evidence that significant amounts of water once existed on the Martian surface, and some recent results show that Martian water may still exist below ground, and under heavy packs of ice.    There are many scientists who believe that Mars once had a thicker atmosphere, which would have made it a considerably wetter and warmer place.  Given this, and the ability for solar system bodies to seed each other via ejecta from large impacts, Mars could very possibly have been seeded by Earth or vice versa many billions of years ago.  Still, we're not sure if life exists or every existed there.    The most recent chapter was the recent discovery of methane there.  Methane can be created by non-biological processes, but we have not observed the right conditions for this on Mars.  Another possible explanation would be a biological origin for the gas, potentially from colonies of microscopic organisms in the soil.    Given our current rate of deepening understanding, we will likely solve this mystery sometime in the next 50 years, but as of now we simply don't have enough evidence to constitute ""proof"""
875,"Eurozone economy keeps growing Official figures show the 12-nation eurozone economy continues to grow, but there are warnings it may slow down later in the year.

Eurozone economy keeps growing Official figures show the 12-nation eurozone economy continues to grow, but there are warnings it may slow down later in the year."
876,"Cape Cod Potato Chips

Cape Cod Potato Chips is a snack foods company most famously known for their brand of potato chips. The company is headquartered in Hyannis Massachusetts on Cape Cod. Cape Cod Potato Chips is a subsidiary of Snyder's-Lance."
877,"Clouds are Cooler than Smoke Clouds help regulate the Earths climate by reflecting sunlight into space, thus cooling the surface. When cloud patterns change, they modify the Earths energy balance in turn, and temperatures on the Earths surface.

Clouds are Cooler than Smoke Clouds help regulate the Earths climate by reflecting sunlight into space, thus cooling the surface. When cloud patterns change, they modify the Earths energy balance in turn, and temperatures on the Earths surface."
878,"Who said ""I am not bound to please thee with my answers""?

Shakespeare quoted ""I am not bound to please thee with my answers."""
879,"Labor Environment Action Network

The Labor Environment Action Network is the official environment network of the Australian Labor Party (ALP). LEAN has active branches in New South Wales Queensland South Australia Tasmania Victoria and Western Australia.LEAN seeks to promote responsible environment policy within the Australian Labor Party and to increase awareness about environmental issues in the broader Australian community."
880,"Dipper Dan

Dipper Dan (ディッパーダン) is a popular Japanese ice cream parlors chain. It was founded in 1972 and is operated by Orange Food Court Inc which is affiliated with Daiei. The chain started as a joint venture between Daiei and Swift & Co. of Chicago Illinois which operated the Dipper Dan chain in the U.S. using Swift's Premium ice cream.On the wrapper of Dipper Dan's ice cream: it says Making you feel Nice and Happyby tasting Dipper Dan's flavor. That's Our Happiness."
881,"China Begins Manned Space Flight Countdown (AP) AP - Chinese astronauts are in the final stages of preparing for a manned space mission that will orbit the globe 14 times before returning to Earth, a state-run newspaper reported Thursday.

China Begins Manned Space Flight Countdown (AP) AP - Chinese astronauts are in the final stages of preparing for a manned space mission that will orbit the globe 14 times before returning to Earth, a state-run newspaper reported Thursday."
882,"Do you have a recommendation for a clean, quiet and decent apartment complex in Vegas?

It depends on where you want to move.  I lived in Crystal Creek at Warm Springs, Henderson, NV 89014  Very affordable and the place is pretty decent."
883,"When was Archie comics published?

It was first published in November of 1939 by MLJ Magazines."
884,"when did the Titanic sink?

At 02:20 am on April 15th, 1912, the ""unsinkable"" Titanic slipped into the sea and began its descent to the ocean floor."
885,"Google auction begins on Friday An auction of shares in Google, the web search engine which could be floated for as much as \$36bn, takes place on Friday.

Google auction begins on Friday An auction of shares in Google, the web search engine which could be floated for as much as \$36bn, takes place on Friday."
886,"Why do gas stations mix ethanol into gas?

Right.  Fuel additives are helpful for reduction of emissions, although they are not always economical.  For the most part, the US congress has subsidized the creation of ethanol, which tends to be a net cost unless created from waste agricultural products.\nAnother substance that has the same anti-emissions properties as ethanol is MTBE.  There has been a lot of press about MTBE recently due to its tendency to pollute groundwater."
887,"Why is there often a mirror in an elevator?

The purpose is functional, but it's psychological rather than mechanical.\n\nHere's an explanation, from: http://www.slyasafox.com/book/book_33.html\n\n""In the early industrial age, buildings began to spring up all over the east coast. Many of these new buildings were taller than anything ever built before and most had elevators. As buildings got taller and taller, more people began to use elevators. Elevators in those days were pretty darn slow. People were constantly complaining about how slow the elevators were. \n\nElevator companies were challenged with this problem and came up with the typical problem statement elevators move too slow. So they went off to design elevators that were faster and safer, but at the time it was very expensive to do so. Several companies went off and running to build a safer and faster elevator, and one elevator company proposed a different problem statement. They may have had a different name for the approach, but they were using the fundamentals of the �est problem statement tool. One engineer said, I think our elevator speeds are just fine, people are crazy. \n\nThen an engineer proposed that they work on a different problem statement. He proposed that the problem was people think elevators move to slow. He inserted two words people think into the problem statement which allowed the design team to approach the problem from a completely different angle and thus a whole new set of ideas. Instead of concentrating on larger motors, slicker pulley designs and such, they concentrated on the passenger in the elevator.\n\nWhen they looked at the problem from this angle, the ideas started to snowball. Is it really too slow? Why do they think it is slow? How can we distract them? How can we make it more comfortable? Are customers scared of heights?\n\nThis lead to some first hand customer research. They found that a lot of people thought the elevators were a lot slower then they actually were. \n\n\nThey also discovered that people had an exaggerated sense of time because they had nothing to do but stare at the wall and think about the safety of the elevator  being suspended in the air, and preoccupied with the fear of falling. \n\nt room for additional equipment of any sort, so they brainstormed on that. This lead to the idea of mirrors in elevators so people would think about something else besides danger. Was their hair combed properly? Did her makeup look okay?\n\nBy installing mirrors in the elevators, people became distracted and were no longer preoccupied with the fear of falling. On a follow up survey, customers commented how much faster the new elevators were even though the speed was exactly the same. The elevator design itself had not changed at all."" \n\n"
888,"Will Russia, the Oil Superpower, Flex Its Muscles? Russia is again emerging as a superpower - but the reason has less to do with nuclear weapons than with oil.

Will Russia, the Oil Superpower, Flex Its Muscles? Russia is again emerging as a superpower - but the reason has less to do with nuclear weapons than with oil."
889,"Where can I buy a copy of Hypercard 2.4 for Mac?

Hypercard came with the old mac OS, and it looks like you can download 2.4.1 at http://www.versiontracker.com/dyn/moreinfo/macos/338 . That said, Hypercard is an old, obsolete technology that hasn't been updated in 7 years. I wouldn't be surprised if it didn't even run right under Classic mode in OS X. For you to need this, you must have a really old computer."
890,"What is the best off-road motorcycle trail ?

i hear that the mojave road is amazing!<br />\nsearch for it online."
891,"""Monster"" Waves Suprisingly Common, Satellites Show Rogue waves #151;eight or more stories or higher #151;are freaks of the ocean once thought to be tall tales told by sailors. But now scientists have satellite evidence that the massive upwellings are not only real but also fairly common.

""Monster"" Waves Suprisingly Common, Satellites Show Rogue waves #151;eight or more stories or higher #151;are freaks of the ocean once thought to be tall tales told by sailors. But now scientists have satellite evidence that the massive upwellings are not only real but also fairly common."
892,"AfreecaTV

AfreecaTV (that means 'A Free Casting') is a video streaming service based on P2P technology owned and operated by AfreecaTV Co. Ltd. in South Korea after Nowcom's AfreecaTV Co.Ltd-ZettaMedia split in 2011.Initially started from W beta services and officially performed by the name of “AFREECA” in 9th Mar 2006.The site mainly retransmits TV channels but also allows users to upload their own videos and shows.The functions for Broadcasting watching channel lists and chatting etc."
893,"Taking the Microsoft Rorschach test CNET News.com's Charles Cooper asks what it is about Microsoft that pushes so many people straight over the edge?

Taking the Microsoft Rorschach test CNET News.com's Charles Cooper asks what it is about Microsoft that pushes so many people straight over the edge?"
894,"A bargain hunter's paradise Massachusetts bargain hunters showed up in droves and shopped hard on yesterday's sales tax holiday, buying everything from treadmills and snow blowers to candles and chandeliers, and crediting the 5-percent tax break with bringing them into the stores.

A bargain hunter's paradise Massachusetts bargain hunters showed up in droves and shopped hard on yesterday's sales tax holiday, buying everything from treadmills and snow blowers to candles and chandeliers, and crediting the 5-percent tax break with bringing them into the stores."
895,"Do women expect a kiss on the first date?

It depends on the girl, the date, and how much you like each other. Just go with the flow and do what feels right. And don't think about it too much."
896,"What does 4 8 15 16 23 42 _really_ mean?

Don't know yet, but lots of wild theories and mathematical approaches being tried (some, via\nhttp://myweb2.search.yahoo.com/search?p=4%208%2015%2016%2023%2042):\n\nhttp://www.d.kth.se/~dicander/lost.html\n\nhttp://www.4815162342.com/forum/viewforum.php?f=3"
897,"First Nation Airways

FirstNation Airways Ltd. Is an airline with its headquarters in Lagos Nigeria. The company is owned by Asiwaju Bola Ahmed Tinubu former governor of Lagos State and owner of the newspaper The Nation. FirstNation was founded by former staff of now defunct Bellview Airlines and chaired by the ex-CEO of Bellview Kayode Odukoya. and received its first three leased Airbus A320-200 aircraft in early April 2011."
898,"Who played Will's dad on Will and Grace?

Sydney Pollack played Will's dad."
899,"Nevada Ponders Superfund Status for Mine (AP) AP - Pressured by a ranking senator from Nevada and the Environmental Protection Agency, Gov. Kenny Guinn says he might reconsider his opposition to a federal Superfund cleanup declaration for a huge abandoned mine contaminated with toxic waste and uranium.

Nevada Ponders Superfund Status for Mine (AP) AP - Pressured by a ranking senator from Nevada and the Environmental Protection Agency, Gov. Kenny Guinn says he might reconsider his opposition to a federal Superfund cleanup declaration for a huge abandoned mine contaminated with toxic waste and uranium."
900,"Dolphins Too Have Born Socialites (Reuters) Reuters - Some people are born to be the life and\soul of the party -- and so it seems are some dolphins.

Dolphins Too Have Born Socialites (Reuters) Reuters - Some people are born to be the life and\soul of the party -- and so it seems are some dolphins."
901,"U.S. Warrior Arms Africans to Hunt Sudanese Poachers Armed poachers from Sudan have been raiding and destroying neighboring Central African Republic's wildlife resources for years. Now, with the help of a militant U.S. conservationist, the CAR populace is arming and training itself to fight back.

U.S. Warrior Arms Africans to Hunt Sudanese Poachers Armed poachers from Sudan have been raiding and destroying neighboring Central African Republic's wildlife resources for years. Now, with the help of a militant U.S. conservationist, the CAR populace is arming and training itself to fight back."
902,"321 Studios Reaches Settlement in DVD Copying Dispute By JIM SALTER      ST. LOUIS (AP) -- A company driven out of business by Hollywood and the video game industry over its DVD- and computer game-copying software has reached a settlement with the motion picture industry...

321 Studios Reaches Settlement in DVD Copying Dispute By JIM SALTER      ST. LOUIS (AP) -- A company driven out of business by Hollywood and the video game industry over its DVD- and computer game-copying software has reached a settlement with the motion picture industry..."
903,"Infocus: Deploying Network Access Quarantine Control, Part 1 This article discusses Network Access Quarantine Control with Windows Server 2003, which allows administrators to quarantine mobile users before giving them full network access, by first ensuring these machines are up-to-date according to a baseline security model.

Infocus: Deploying Network Access Quarantine Control, Part 1 This article discusses Network Access Quarantine Control with Windows Server 2003, which allows administrators to quarantine mobile users before giving them full network access, by first ensuring these machines are up-to-date according to a baseline security model."
904,"What does being loyal to a friend mean?

A loyal friend is someone who can keep secrets and promises.  Someone who will not hurt your feelings but will be honest with you."
905,"Red Pajamas Records

Red Pajamas Records is an independent American record label. It was founded in 1982 by Chicago singer-songwriter Steve Goodman with help from his manager Al Bunetta. Between 1983 and his death in 1984 Goodman released two albums on Red Pajamas: Artistic Hair and Affordable Art. Two more Santa Ana Winds and the Grammy Award-winning Unfinished Business were released posthumously in 1984 and 1987."
906,"RedMere

RedMere is an Irish company founded in 2004 and one of the biggest companies in the cable assembly industry.[citation needed]"
907,"News: UK police issue 'vicious' Trojan alert Britain's top cybercrime fighters have joined up with the banking industry today in warning of the latest attempt to defraud online banking customers.\

News: UK police issue 'vicious' Trojan alert Britain's top cybercrime fighters have joined up with the banking industry today in warning of the latest attempt to defraud online banking customers.\"
908,"How can I record audio directly from the browser to the web server?

Userplane has an audio/video recorder that will do that - you can check it out at http://www.userplane.com/apps/videoRecorder.cfm"
909,"Expansion slows in Japan Economic growth in Japan slows down as the country experiences a drop in domestic and corporate spending.

Expansion slows in Japan Economic growth in Japan slows down as the country experiences a drop in domestic and corporate spending."
910,"best place to meet guys in the bay area?

yah, for a sampling of tech guys, visit the northbound mountain view caltrain stop at about 5:20 one afternoon. you'll be giddy when you see you're completely surrounded by cute, intelligent, mostly available men.\n\n(disclaimer: this party accepts no liability for the accuracy of above statements if customer isn't completely satisfied with her experience) \n\n1015 Folsom danceclub is where i met mine. I'm not sure it could work twice though. :)"
911,"Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius.

Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius."
912,"Schick (razors)

Schick is a brand of safety razors by Energizer Holdings. It was founded in 1926 by Jacob Schick as the Magazine Repeating Razor Company. He sold this company in 1928 to start another unrelated company bearing his name which marketed his newly invented electric shavers. In 1926 Schick introduced its highly successful single blade safety razor system that stored twenty blades in a steel injector."
913,"Is there a good reference for California Landlord-Tenant Law?

Check out ""California Tenants:  A Guide to Residential Tenants' and Landloards' Rights and Responsibilities"" (listed as a reference below) from the department of Consumer Affairs."
914,"Buffy the Censor Slayer &lt;strong&gt;Letters&lt;/strong&gt; Readers drive stake through parents' group

Buffy the Censor Slayer &lt;strong&gt;Letters&lt;/strong&gt; Readers drive stake through parents' group"
915,"Off Color Brewing

Off Color Brewing is an American craft beer brewery located in the Logan Square neighborhood of Chicago Illinois. The brewery began in early 2013 as a partnership between John Laffler formerly with Goose Island Brewery and Dave Bleitner formerly with Two Brothers Brewing. The modus operandi of Off Color's founders when they began operation was to focus on brewing forgotten styles of beer particularly those made in Germany before Reinheitsgebot (i.e."
916,"What Is a Comet Made Of? UC Davis -- A new method for looking at the composition of comets using ground-based telescopes has been developed by chemists at UC Davis. Remnants from the formation of our solar system, the makeup of comets gives clues about how the Earth and other planets formed...

What Is a Comet Made Of? UC Davis -- A new method for looking at the composition of comets using ground-based telescopes has been developed by chemists at UC Davis. Remnants from the formation of our solar system, the makeup of comets gives clues about how the Earth and other planets formed..."
917,"KickApps

KickApps is a hosted platform for creating social networks and adding social software features video players and widgets to websites. More than 100000 sites use KickApps including major media companies (e.g. NBC Universal The BBC H&R Block and Scripps Networks) and a wide variety of niche websites.The KickApps company was acquired in January 2011 by KIT digital. Then in December 2012 the company was acquired again by Perfect Sense Digital."
918,"Loong Air

Loong Air (simplified Chinese: 长龙航空; traditional Chinese: 長龍航空; pinyin: Chánglóng Hángkōng) is a Chinese airline with its headquarters in the Loong Air Office Building (长龙航空办公大楼 Chánglóng Hángkōng Bàngōngdàlóu) on the property of Hangzhou Xiaoshan International Airport in Xiaoshan District Hangzhou. Its main hub is in Hangzhou. Approved by the Civil Aviation Administration of China it started domestic services in 2013."
919,"What is the oldest evidence of life?

Some evidence of photosynthesis was found on rocks in Greenland dating from 3.7 billion years ago. Danish researchers reached that conclusion analyzing the relative abundance of uranium and thorium in some rocks, and the high abundance of uranium in those suggests that there was oxygen present. Their conclusion was that microorganisms like present day cyanobacteria were converting sunlight to chemical energy through oxygen-producing photosynthesis."
920,"Can eyesight be trained or improved?  How?

How to restore 20/20 vision.\n\nExercise 1:  \nhold your index finger six inches from your nose. look at it for 2 seconds then look at an object 20 feet away, and then look at your index finger again. keep doing this for a few minutes.\n\nExercise 2:\nimagine you are looking at a giant clock. raise your eyes to the ceiling to look at the 12 as far as they will go. hold them there for a few seconds then bring them back to the centre.  then look at the 1 for a few seconds as far as your eyes will go and then back to the centre. keep doing this until you look at all the numbers.\n\nExercise 3:\nlook at the imaginary giant clock again but this time instead of bringing your eyes back to the centre, move your eyes to the next digit on the clock and hold them at each number for a few seconds.\n\nRepeat exercises 2 and 3 but going counter-clockwise.\n\nWithin a few days you should 'see' a vast improvement (no pun intended)."
921,"Creditcall

Creditcall Limited is a Payment Service Provider and Payment gateway offering credit card authorisation and settlement services via a single XML protocol to the major banks and processors in the United Kingdom United States and Canada. Creditcall's payment gateway is unique in that it can process card present and card not present transactions for parking ticketing and e-commerce as well as contactless payments via a single protocol."
922,"Hubble peers at celestial bubble The Hubble Space Telescope has looked into a bubble of gas and dust being inflated by a young star's particles.

Hubble peers at celestial bubble The Hubble Space Telescope has looked into a bubble of gas and dust being inflated by a young star's particles."
923,"Vattanac Capital

Vattanac Capital Tower is the tallest skyscraper located in Phnom Penh Cambodia with 39 stories. It is owned by Vattanac Properties Limited an affiliate of the Vattanac Bank. The construction started in 2009 topped out on May 10 2012 and was estimate to reach completion in late 2012."
924,"Does Playboy Interview Violate Google IPO? Does Playboy Interview Violate Google IPO?\\On the day of the IPO comes more Google controversy - Google rsquo;s founders will appear in an upcoming issue of Playboy magazine. Although the interview was apparently held before the IPO hype,  the Playboy interview may have broken US Securities laws over pre-IPO  #8220;quiet ...

Does Playboy Interview Violate Google IPO? Does Playboy Interview Violate Google IPO?\\On the day of the IPO comes more Google controversy - Google rsquo;s founders will appear in an upcoming issue of Playboy magazine. Although the interview was apparently held before the IPO hype,  the Playboy interview may have broken US Securities laws over pre-IPO  #8220;quiet ..."
925,"PalmOne to turn off wireless service Handheld maker says it will close down its Palm.Net wireless e-mail and Web service soon.

PalmOne to turn off wireless service Handheld maker says it will close down its Palm.Net wireless e-mail and Web service soon."
926,"Why are handicapped bathroom stalls always built at the end of the restroom?

Presumably because they tend to be longer/bigger to accommodate extra space, and the most efficient place to put a larger stall is at the end of the room. (It would be in the way if it were in the middle.)"
927,"Yamada Corporation

Yamada Corporation (株式会社山田洋行 Kabushiki-gaisha Yamada Yōkō) is a defense trading company based in Tokyo Japan."
928,"Lee Valley Tools

Lee Valley Tools is a Canadian business specializing in tools and gifts for woodworking and gardening."
929,"Space Science Pioneer Van Allen Questions Human Spaceflight (SPACE.com) SPACE.com - A leading space scientist has called to question the validity of human spaceflight, suggesting that sending astronauts outward from Earth is outdated, too costly, and the science returned is trivial.

Space Science Pioneer Van Allen Questions Human Spaceflight (SPACE.com) SPACE.com - A leading space scientist has called to question the validity of human spaceflight, suggesting that sending astronauts outward from Earth is outdated, too costly, and the science returned is trivial."
930,"How do you set-up a personal video recorder without monthly fees?

Easy, SnapStream, or I think it's now called BeyondTV, there was an article written on it in 2002 on tomsnetworking.com, great article: http://www.tomsnetworking.com/network/20020423/\n\nA little more than $50, but $69.99 ain't bad. If you don't already have a tv tuner card for your PC then get the bundle that comes with it.\n\nI'm not sure but I think the XP Media Edition PCs have similar software already built-in as well."
931,"Hitotsubashi Group

The Hitotsubashi Group (一ツ橋グループ Hitotsubashi Gurūpu) is a keiretsu publishing group in Hitotsubashi Chiyoda Tokyo Japan. It is composed of Shogakukan Shueisha Hakusensha and related publishing companies. The name of the group is derived from the location of its major members' headquarters in the Hitotsubashi area of Tokyo."
932,"Matchbox (brand)

Matchbox is a popular toy brand which was introduced by Lesney Products in 1953 and is now owned by Mattel Inc. The brand was so named as the original die-cast Matchbox toys were sold in boxes similar in style and size to those in which matches were sold."
