id,text
958,"Scientists Seek Better Way to Measure Rain (AP) AP - Meteorologists at North Carolina State University are working on a way to more accurately measure rainfall in small areas.

Scientists Seek Better Way to Measure Rain (AP) AP - Meteorologists at North Carolina State University are working on a way to more accurately measure rainfall in small areas."
959,"Fossils Show How Whales Evolved to Hear Underwater Whale fossils found with tiny ear bones reveal for the first time how the ancestors of whales and dolphins developed their acute underwater hearing.

Fossils Show How Whales Evolved to Hear Underwater Whale fossils found with tiny ear bones reveal for the first time how the ancestors of whales and dolphins developed their acute underwater hearing."
960,"Who said ""Beauty is in the eye of the beholder""?

Plato quoted it:\n\n""Remember how in that communion only, beholding beauty with the eye of the mind, he will be enabled to bring forth, not images of beauty, but realities (for he has hold not of an image but of a reality), and bringing forth and nourishing true virtue to become the friend of God and be immortal, if mortal man may.""\n\nN.B.: ""Beauty is in the eye of the beholder."""
961,"LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\

LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\"
962,"Witches Brew (record label)

Witches Brew is an underground European record label which mainly sells music via online distribution."
963,"Sunspot Grows to 20 Times Size of Earth (SPACE.com) SPACE.com - A sunspot group aimed squarely \  at Earth has grown to 20 times the size of our planet and has the potential \  to unleash a major solar storm.

Sunspot Grows to 20 Times Size of Earth (SPACE.com) SPACE.com - A sunspot group aimed squarely \  at Earth has grown to 20 times the size of our planet and has the potential \  to unleash a major solar storm."
964,"PalmOne to turn off wireless service Handheld maker says it will close down its Palm.Net wireless e-mail and Web service soon.

PalmOne to turn off wireless service Handheld maker says it will close down its Palm.Net wireless e-mail and Web service soon."
965,"Cox speed boost leaves some members behind Not all of the cable company's broadband subscribers got a recent hike in bandwidth.

Cox speed boost leaves some members behind Not all of the cable company's broadband subscribers got a recent hike in bandwidth."
966,"Qihoo

Qihoo 360 Technology Co. Ltd. or Qihoo 360 is a software company known for its antivirus software (360 Safeguard 360 Mobile Safe) Web Browser (360 Browsers) and Mobile Application Store (360 Mobile Assistant). It was founded by Zhou Hongyi and Qi Xiangdong in June 2005.Qihoo 360 had 450 million users for its Internet Security products and 207 million users for its Mobile Antivirus products as of December 2012."
967,"What is a legal separation?

Legal separation means that the husband and wife live apart and both are not free to marry since their status has not been changed to unmarried or single person.    From Wikipedia:    ""Legal separation is a possible step towards divorce under United States law. A couple are legally separated if they have successfully petitioned a court to recognize their separation; simply living apart does not constitute separation for these purposes. A period of legal separation constitutes grounds for divorce; the length of that period varies from state to state.    Legal separation does not automatically lead to divorce. The couple may reconcile, in which case they need do nothing in order to remain married. If they do not reconcile, and wish to divorce after the statutory time period, they must file for divorce explicitly."""
968,"What is Michael Jordan doing now? Is he working?

michael jordan is something like VP of the Jordan Brand for Nike. he's got final approval over the entire line - shoes, shirts, pants, etc. he's also spending a lot of time with his family. his son jeffrey is a sophomore in high school and he's going to his basketball games.\n\nthis was all that i remember from when he was on oprah."
969,"How do I write a resume?

resume writing can be tricky because not only is it important to be detailed when describing skills and work experience, but it is also advantageous to balance this with brevity. be concise and to the point while packing your resume full of key information that presents your strengths as a candidate for employment.<br />\nkeep it simple, and make sure that formatting doesn't take away from a neatly streamlined and cogent resume.<br />\nbelow is a link to hotjobs' resume tips, which i found extremely helpful in this process."
970,"Nation-E

Nation-E is a privately owned international ICT company specializing in developing energy solutions. Nation-E was founded in 2010 and is currently being directed from Israel where owner and founder Daniel Jammer a German-Israeli business man resides in addition to branches in Germany USA and Poland. In 2014 Mr. Daniel Jammer was dubbed one of the leading cyber security figures in Israel by Globes Israel’s leading business magazine."
971,"Why does it seem that most of the diets don't work on over weight people?

I think that the main reason is that obese people should be treated as drug addict. The main problem is that both obese and drug addicts have habits that causing them to either eat or do drug. Both of them also have physical addiction that needed to be treated accordingly. Only after facing those two major factors it will be the time for diets. <br />\nAnother major issue is that the society actually unknowingly supports obesity; let me give you an example- today in the US, an obese person can claim disability and get welfare. By that, the government actually encourages obesity. Why would someone even try to get better? <br />\nAuthorities should condition those allowances: if you lose weight over a specified period you will continue getting it. If you did not lose weight you lose the allowance.<br />\nWe should always keep in mind that obesity costs a lot more then just the allowance that the obese person gets. There is the health costs, taxes lost and so on.<br />\nI say- do what you can to leave healthy life, and don’t give up"
972,"AMD starts shipping 90-nanometer chips to customers Advanced Micro Devices Inc.'s (AMD Inc.'s) 90-nanometer notebook processors are on their way to customers, according to a research note published by Goldman Sachs   Co. Thursday.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/ibmpseries;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9824455;9690404;u?http://ad.doubleclick.net/clk;9473681;9688522;d?http://www.ibm.com/servers/eserver/pseries/campaigns/boardroom/index.html?ca=pSeries met=boardroom me=E P_Creative=P_InfoW_RSS""&gt;Introducing IBM eServer p5 systems.&lt;/a&gt;&lt;br/&gt;Powered by IBMs most advanced 64-bit microprocessor (POWER5(tm)), p5 systems can run UNIX and Linux simultaneously. Learn more about eServer p5 systems.&lt;/p&gt;

AMD starts shipping 90-nanometer chips to customers Advanced Micro Devices Inc.'s (AMD Inc.'s) 90-nanometer notebook processors are on their way to customers, according to a research note published by Goldman Sachs   Co. Thursday.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/ibmpseries;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9824455;9690404;u?http://ad.doubleclick.net/clk;9473681;9688522;d?http://www.ibm.com/servers/eserver/pseries/campaigns/boardroom/index.html?ca=pSeries met=boardroom me=E P_Creative=P_InfoW_RSS""&gt;Introducing IBM eServer p5 systems.&lt;/a&gt;&lt;br/&gt;Powered by IBMs most advanced 64-bit microprocessor (POWER5(tm)), p5 systems can run UNIX and Linux simultaneously. Learn more about eServer p5 systems.&lt;/p&gt;"
973,"Sanzaru Games

Sanzaru Games is a video game development company founded in 2007 in California. Their first game was Ninja Reflex released on March 1 2008 for PC Nintendo DS and Wii. Their second game was a port of the High Impact Games developed PlayStation Portable game Secret Agent Clank released on May 26 2009 for PlayStation 2."
974,"New Clot Preventer Saves Lives and Money By Ed Edelson, HealthDay Reporter    HealthDayNews -- A new anti-clotting drug for people having artery-opening procedures lowers the rate of complications, gets patients out of the hospital faster, and probably saves lives, a study finds.    And it saves money to boot, says Dr...

New Clot Preventer Saves Lives and Money By Ed Edelson, HealthDay Reporter    HealthDayNews -- A new anti-clotting drug for people having artery-opening procedures lowers the rate of complications, gets patients out of the hospital faster, and probably saves lives, a study finds.    And it saves money to boot, says Dr..."
975,"who won the world series?

The Chicago White Sox won the 2005 World Series."
976,"how many zip codes in the us ?

According to the USPS: \n""The United States Postal Service® does not keep a firm record of how many ZIP Codes are currently in use, but the number is greater than 42,000."""
977,"What is the difference between a state and a nation?

In political science, a ""nation"" refers to a group of people who feel bound into a single body by shared culture, values, folkways, religion and/or language.  A ""state"" just refers to a patch of land with a sovereign government.  States often coincide with nations (and are called ""nation-states,"" but not always.  States that overlap multiple nations tend to have civil wars; states that exclude parts of a nation tend to have wars with the neighboring state(s) that contain the rest of the nation."
978,"Is it a good time to buy a house in Los Altos CA?

the market for homes over $1m is definitely softening and will continue to soften as rates increase. the active part of the market is in the $600k-$900k range, which in los altos would be a condo. therefore if you are looking to buy you should take your time and be picky and you should be able to negotiate."
979,"J. D. Power and Associates

J.D. Power and Associates is an American-based global marketing information services firm founded in 1968 by James David Power III. The firm conducts surveys of customer satisfaction product quality and buyer behavior for industries ranging from cars to marketing and advertising firms. The firm is best known for its customer satisfaction research on new-car quality and long-term dependability."
980,"Microscan Systems

Microscan Systems Inc. is a manufacturer of precision data acquisition and control solutions for automation and OEM applications. Founded in 1982 Microscan provides systems for ID tracking traceability and inspection."
981,"Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius.

Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius."
982,"Presses polytechniques et universitaires romandes

The Presses polytechniques et universitaires romandes (PPUR literally Polytechnic and university press of French-speaking Switzerland) is a Swiss academic publishing house.It is based in Lausanne on the Lausanne campus in the Rolex Learning Center.The Presses polytechniques et universitaires romandes has an English-language imprint called EPFL Press."
983,"What does 'zig' refer to in the All Your Base clip?

the enigmatic and poorly translated introduction to the American port of Zero Wing is equal parts confusing and hilarious. what in the world could a &quot;zig&quot; be? well, it would seem that the word &quot;zig,&quot; unfortunately, is not yet another perplexing term lost in translation. according to sites actually dedicated to reviewing the game in spite of its connections to the &quot;all your base are belong to us&quot; phenomena, the word &quot;zig&quot; is actually a made up name for the fighter plane you pilot throughout the game. think &quot;x-wing&quot; and you're on the right track.<br />\n&quot;Take off every zig!!&quot; likely meant that every zig fighter needed to take off to battle the mysteriously robotic villian of the game, known only as &quot;Cats.&quot;"
984,"Method Studios

Method Studios is a visual effects company founded in 1998 and located in Los Angeles California with facilities in Vancouver New York Chicago Detroit Atlanta London Sydney and Melbourne. Method Studios services high-end feature film commercial television games music video and motion graphics clients in the global marketplace."
985,"Dutch Firm Beats Apple to Punch A music retailer from the Netherlands beats Apple by launching a download service in Europe's latest market battleground. Also: Movie industry wrests agreement from defunct company.... Microsoft challenges Photoshop   hellip;. and more.

Dutch Firm Beats Apple to Punch A music retailer from the Netherlands beats Apple by launching a download service in Europe's latest market battleground. Also: Movie industry wrests agreement from defunct company.... Microsoft challenges Photoshop   hellip;. and more."
986,"Wireless net to get speed boost Wireless computer networks could soon be running 10 times faster than they do now.

Wireless net to get speed boost Wireless computer networks could soon be running 10 times faster than they do now."
987,"How should I act on a date?

Some fundamentals for men: talk 30-40% and let her talk the rest of the time.  Open doors, pick up the tab, and make eye contact.    One big mistake I see guys make, and one that I made back in my dating days, is making the date seem more like an interview.    Sure, you want to get to know the person, but that doesn't have to be crammed into one night of Q&A.  Make an effort to strike up casual conversation, and talk about things that are in the moment.  Remember, people evaluate how much they like or dislike you based upon the quality of the experience they have in your presence.  If you are able to show people a good time, they will be attracted to you.  If you make people feel like they are interviewing for a job, they will not be so keen on another date. (Watch any episode of Blind Date to find out what NOT to do.)"
988,"McCarthy Tétrault

McCarthy Tétrault LLP is a law firm with offices in Canada’s major commercial centres and in London UK."
989,"HP replaces three senior executives Company follows up on promise of ""immediate management changes"" after disappointing earnings report, CNET News.com has learned.

HP replaces three senior executives Company follows up on promise of ""immediate management changes"" after disappointing earnings report, CNET News.com has learned."
990,"I-innovate (UK)

I-innovate (UK) is a London-based independent record label that diversified from video production into music management from 2009. I-innovate was founded by Najero Okenabirhie in 2008. I-innovate work with freelance directors marketers and artists in music and graphic design providing ad hoc services for clients labels and music professionals."
991,"The J.M. Smucker Company

The J. M. Smucker Company is an American manufacturer of fruit spreads ice cream toppings beverages shortening natural peanut butter and other products in North America. Smucker's headquarters are located in Orrville Ohio."
992,"Saudi phone sector gets \$1bn lift A group led by the UAE's Etisalat plans to spend \$1bn (544m) on expansion after winning two mobile phone licences in Saudi Arabia.

Saudi phone sector gets \$1bn lift A group led by the UAE's Etisalat plans to spend \$1bn (544m) on expansion after winning two mobile phone licences in Saudi Arabia."
993,"Which is better a Linux operating system over a Windows operating system?

Your question is the probably wrong question to ask.\n\nWhat you should ask yourself, what applications do I want to run and find a machine that runs it.\n\nBut, if you don't care about what applications you run, Linux is currently more robust and secure than Windows which is very vunerable to Spyware, Trojans, Viruses, etc.\n\nYou have to be a bit of a Geek to be able to manage a Linux system.  On the other hand, you have to be a bit of a wizard to manage a Windows machine...\n\nThe Macintosh runs an OS similar to Linux, but has a nicer frontend on top of it, so I think the Macintosh is a better choice.\n\nBest thing to do is try them out if you can."
994,"Parliamentary Monitoring Services

Parliamentary Monitoring Services is a United Kingdom-based political research and publishing company. The company researches the activities of the United States Congress European Parliament and the Parliament of the United Kingdom. Consultants to the company have included British politicians Sir Peter Fry and William Howie Baron Howie of Troon."
995,"India Rethinks Plan to Send Man to Moon (AP) AP - India is rethinking its plan to send a man to the moon by 2015, as the mission would cost a lot of money and yield very little in return, the national space agency said Thursday.

India Rethinks Plan to Send Man to Moon (AP) AP - India is rethinking its plan to send a man to the moon by 2015, as the mission would cost a lot of money and yield very little in return, the national space agency said Thursday."
996,"Microsoft Unveils Windows XP 'Starter Edition' Microsoft announced Wednesday it would offer a low-cost starter edition of its Windows XP operating system in Asia starting in October, as it strives to hold onto market share facing erosion from the open-source Linux system and software piracy.

Microsoft Unveils Windows XP 'Starter Edition' Microsoft announced Wednesday it would offer a low-cost starter edition of its Windows XP operating system in Asia starting in October, as it strives to hold onto market share facing erosion from the open-source Linux system and software piracy."
997,"Car prices down across the board The cost of buying both new and second hand cars fell sharply over the past five years, a new survey has found.

Car prices down across the board The cost of buying both new and second hand cars fell sharply over the past five years, a new survey has found."
998,"PalmSource chairman to step down The separation of PalmOne and PalmSource will be complete with Eric Benhamou's resignation as the latter's chairman.

PalmSource chairman to step down The separation of PalmOne and PalmSource will be complete with Eric Benhamou's resignation as the latter's chairman."
999,"When was Archie comics published?

It was first published in November of 1939 by MLJ Magazines."
1000,"How do I end a date with a girl I'm not interested in?

It's best to be honest. She'll appreciate you not wasting her time."
1001,"Should the A's trade Zito this off-season?

IMHO, the A's will be traded Zito this off-season or in the middle of next season.  The ""Money-ball"" philosophy has been working for them and they will continue.  Trading Zito will also get them some good young players too."
1002,"Olympic IT security requires advance planning If there's one thing the Atos Origin SA team understands as lead contractor for the Olympic IT infrastructure, it's that you must learn from your mistakes.

Olympic IT security requires advance planning If there's one thing the Atos Origin SA team understands as lead contractor for the Olympic IT infrastructure, it's that you must learn from your mistakes."
1003,"Carlyle Looks Toward Commercial Aerospace (Reuters) Reuters - Private investment firm Carlyle Group,\which has a reputation for making well-timed and occasionally\controversial plays in the defense industry, has quietly placed\its bets on another part of the market.

Carlyle Looks Toward Commercial Aerospace (Reuters) Reuters - Private investment firm Carlyle Group,\which has a reputation for making well-timed and occasionally\controversial plays in the defense industry, has quietly placed\its bets on another part of the market."
1004,"Hampton Jitney

Hampton Jitney is a for-profit bus company based in Southampton NY operating three primary routes from the east end of Long Island (The Hamptons and the North Fork) to New York City as well as charter services along with local transit bus service in eastern Suffolk County under contract with Twin Forks Transit which runs the routes under contract with Suffolk County Transit."
1005,"Syarikat Bekalan Air Selangor

Syarikat Bekalan Air Selangor Sdn Bhd or SYABAS is a Selangor state government-linked companies which responsible for water supply services in Selangor and the Federal Territory of Kuala Lumpur and Putrajaya. The executive chairman is Tan Sri Rozali Ismail. SYABAS is a member company of the Puncak Niaga Holdings Berhad."
1006,"Copiers Need Security, Too Networked multifunction devices share PC vulnerabilities to worms, hackers.

Copiers Need Security, Too Networked multifunction devices share PC vulnerabilities to worms, hackers."
1007,"Google IPO Moves Ahead Despite Playboy Interview Google Inc. (GOOG) forged ahead with its IPO auction Friday, even as the online search engine leader acknowledged a newly published magazine interview with its founders contained misleading information.

Google IPO Moves Ahead Despite Playboy Interview Google Inc. (GOOG) forged ahead with its IPO auction Friday, even as the online search engine leader acknowledged a newly published magazine interview with its founders contained misleading information."
1008,"NASA's Genesis Spacecraft Adjusts Course (AP) AP - NASA's Genesis spacecraft successfully adjusted its course this week as it heads back toward Earth with a sample of solar wind particles, the space agency said Wednesday.

NASA's Genesis Spacecraft Adjusts Course (AP) AP - NASA's Genesis spacecraft successfully adjusted its course this week as it heads back toward Earth with a sample of solar wind particles, the space agency said Wednesday."
1009,"What is the difference between dating and in a relationship?

The difference is the level of commitment. ""Dating"" connotes a casual thing, not necessarily exclusive. When a person says ""I'm dating Bill"" instead of ""Bill is my boyfriend"", you can probably guess the relationship is relatively new and no commitment has been made. \nWhen you've decided you're in a relationship, you'll probably start referring to one another as boyfriend/girlfriend. You'll introduce each other to your close friends and family. You'll likely spend a LOT of time together, and may take it for granted that you'll see each other certain nights and weekends. Depending on your lifestyle, you may agree to make your relationship exclusive and stop seeing other people.\nIf you're uncomfortable discussing taking things to ""the next level"" you're probably just dating, and not quite ready for a relationship."
1010,"Microsoft touts 'Sender ID' to fight spam, scams Proposed tech standard would verify senders' IP addresses to cut malicious phishing and annoying Viagra pitches.

Microsoft touts 'Sender ID' to fight spam, scams Proposed tech standard would verify senders' IP addresses to cut malicious phishing and annoying Viagra pitches."
1011,"Non-OPEC Nations Should Up Output-Purnomo  JAKARTA (Reuters) - Non-OPEC oil exporters should consider  increasing output to cool record crude prices, OPEC President  Purnomo Yusgiantoro said on Sunday.

Non-OPEC Nations Should Up Output-Purnomo  JAKARTA (Reuters) - Non-OPEC oil exporters should consider  increasing output to cool record crude prices, OPEC President  Purnomo Yusgiantoro said on Sunday."
1012,"Fonterra

Fonterra Co-operative Group Limited /ˈfɒnˌtɛrə/ is a New Zealand multinational dairy co-operative owned by 10600 New Zealand farmers. The company is responsible for approximately 30% of the world's dairy exports and with revenue exceeding NZ$19.87 billion is New Zealand's largest company."
1013,"How Much Wood Can A Wood Chuck Chuck?

well...it depends if a wood chuck could chuck wood"
1014,"First Nation Airways

FirstNation Airways Ltd. Is an airline with its headquarters in Lagos Nigeria. The company is owned by Asiwaju Bola Ahmed Tinubu former governor of Lagos State and owner of the newspaper The Nation. FirstNation was founded by former staff of now defunct Bellview Airlines and chaired by the ex-CEO of Bellview Kayode Odukoya. and received its first three leased Airbus A320-200 aircraft in early April 2011."
1015,"Kronospan

Kronospan is an international company that manufactures and distributes wood-based panels which are used in many everyday products such as flooring furniture and timber-framed houses.The company manufactures Particleboard (PB) Medium density fibreboard (MDF) Laminate flooring resins for wood-based panels Oriented strand board (OSB)."
1016,"Dollar Falls Broadly on Record Trade Gap  NEW YORK (Reuters) - The dollar tumbled broadly on Friday  after data showing a record U.S. trade deficit in June cast  fresh doubts on the economy's recovery and its ability to draw  foreign capital to fund the growing gap.

Dollar Falls Broadly on Record Trade Gap  NEW YORK (Reuters) - The dollar tumbled broadly on Friday  after data showing a record U.S. trade deficit in June cast  fresh doubts on the economy's recovery and its ability to draw  foreign capital to fund the growing gap."
1017,"Is there a  public place in bay area where one can stay late till 1 am and do  home work or read.  ?

when I was in college denny's always worked for me.\n1 soda and all night of refills(same for coffee)."
1018,"Bergan Mercy Medical Center

Bergan Mercy Medical Center is a hospital located in Omaha Nebraska. It is part of the Alegent Health System."
1019,"EBay Buys into Craigslist Auction company is apparently drawn to the classifieds model pioneered by community resource site.

EBay Buys into Craigslist Auction company is apparently drawn to the classifieds model pioneered by community resource site."
1020,"Does anyone have a recommendation for a good CPA who charges reasonable fees in Indianapolis?

i have used Dunbar,Cook and Shepard and the accountant was very good.As far as the ""reasonable""part goes,they may have been a bit more than someone down the street,but if they are thorough and save you money-it's worth it ,isn't it?"
1021,"Faxing a pizza

We're pretty far away from being able to beam anything in the way that you are describing.  There are some experiments where splitting entangled electrons allows us to observe some interesting 'action at a distance' effects, but the amount of data that would need to be stored to transmit something with as many atoms as a pizza is incredible.  Also, such an operation would require nano-assemblers that could interpret such data an reassemble the pizza from the info provided."
1022,"Ivoclar Vivadent

Ivoclar Vivadent AG is a worldwide dental company that produces a range of products and systems for dentists and dental technicians."
1023,"What is the over/under for wins by the 49ers this season?

At Tradesports.com the contract has been set at the 49ers getting more than 4.5 wins, and it's trading at slightly less than even odds for that. 4-12 seems a good guess."
1024,"Paid Search Growth May Slow A new Internet advertising forecast shows a slowdown in paid search listings in the next five years. Will the projection affect Google's prospects when it goes public?

Paid Search Growth May Slow A new Internet advertising forecast shows a slowdown in paid search listings in the next five years. Will the projection affect Google's prospects when it goes public?"
1025,"Why do people love Oprah?

Because she personifies the classic Cinderella story and the American dream. She overcame poverty and abuse to become a huge tv success. She's also very charismatic...and she likes to give stuff away."
1026,"BNP Paribas

BNP Paribas is a French bank and financial services company with headquarters in Paris and a global headquarters in London. It was formed through the merger of Banque Nationale de Paris (BNP) and Paribas in 2000 and is one of the largest banks in the world."
1027,"Younger's

Younger’s was an Edinburgh brewery which grew from humble beginnings in 1778 to become one of the city’s main commercial enterprises supplying domestic and foreign markets. It should not be confused with another less renowned Edinburgh brewery that of Robert Younger who also brewed in Holyrood at the St. Ann's Brewery. In 1931 Younger's merged with McEwan’s to form Scottish Brewers which in turn merged with Newcastle Breweries in 1960 to form Scottish & Newcastle."
1028,"""Unusually Good"" Meteor Shower Expected Tonight Tonight's annual Perseid meteor shower is likely to be a spectacular show of shooting stars zipping across the night sky, according to astronomers.

""Unusually Good"" Meteor Shower Expected Tonight Tonight's annual Perseid meteor shower is likely to be a spectacular show of shooting stars zipping across the night sky, according to astronomers."
1029,"Cobb Community Transit

Cobb Community Transit or CCT is the bus public transit system in Cobb County Georgia one of metro Atlanta's three most populous suburban counties. (The others are Gwinnett County which operates Gwinnett County Transit and Clayton County which formerly operated Clayton County C-TRAN.)"
1030,"Biased Against Whom? Liberal bias versus right-wing conspiracy is a wonderful distraction. There is evidence enough on both sides. How can opposite claims be true? Confront a physicist with evidence supporting contradictory hypotheses and she will go looking for a more basic cause. Let's try that.

Biased Against Whom? Liberal bias versus right-wing conspiracy is a wonderful distraction. There is evidence enough on both sides. How can opposite claims be true? Confront a physicist with evidence supporting contradictory hypotheses and she will go looking for a more basic cause. Let's try that."
1031,"How to get rid of a beehive?

Call an area apiarist.  They should be able to help you and would most likely remove them at no charge in exchange for the hive.  The bees have value and they now belong to you."
1032,"Microsoft plugs hole in Exchange The patch fixes a flaw in the e-mail server software that could be used to get access to in-boxes and information.

Microsoft plugs hole in Exchange The patch fixes a flaw in the e-mail server software that could be used to get access to in-boxes and information."
1033,"Can I view everything on the Internet via the wireless network?

Yes...you can :)"
1034,"Can you give me tips on how to get over an ex?

Surround yourself with friends, family, people who love you. Go on a trip to clear your head. It doesn't have to be expensive, just go camping with some pals or take a day trip to a beautiful outdoor spot. Take up a new hobby. Now is the perfect time to start doing something you didn't have time for before. Exercise. Read humorous and uplifting books (NO romance novels!). Go to the movies (NO sequels to movies you saw with your ex!). Buy fresh fruits and vegetables and make a delicious homecooked meal for your best friends. Get out in the world, get some fresh air, stretch your legs.  Take some time to get to know yourself and figure out what you want in life.\nWhatever you do, DON'T wallow in self-pity at home. DON'T get drunk and call your ex! DON'T write your ex emails begging to take you back. DON'T hang out in front of your ex's house hoping to bump into him/her. DON'T jump into another relationship right away."
1035,"Olivetti

Olivetti S.p.A. is an Italian manufacturer of computers tablets smartphones printers and other business products such as calculators and fax machines. Headquartered in Ivrea province of Turin the company has been part of the Telecom Italia Group since 2003.The primacy of the first PC can be assigned to Olivetti thanks to Programma 101 which was produced in 1964 and had a big success in the U.S. market."
1036,"Google IPO: Type in 'confusing,' 'secrecy' I've submitted my bid to buy shares of Google Inc. in the computer search company's giant auction-style initial public offering. That could turn out to be the good news or the bad news.

Google IPO: Type in 'confusing,' 'secrecy' I've submitted my bid to buy shares of Google Inc. in the computer search company's giant auction-style initial public offering. That could turn out to be the good news or the bad news."
1037,"Magma Surge Moves Nevada Mountain, Study Says Why did a Lake Tahoe-area peak move dramatically late last year? A new report says magma deep below surged upward, forcing the mountain to rise.

Magma Surge Moves Nevada Mountain, Study Says Why did a Lake Tahoe-area peak move dramatically late last year? A new report says magma deep below surged upward, forcing the mountain to rise."
1038,"AeroSur

Compañía Boliviana de Transporte Aéreo Privado Aerosur S.A. shortened and styled AeroSur was a privately owned airline from Bolivia which served as the country's flag carrier since 1998 along with state-owned Boliviana de Aviación.[citation needed] Headquartered in Santa Cruz de la Sierra it operated a network of domestic and international scheduled passenger flights with its hub at the city's Viru Viru International Airport. As of 2010 the airline had 1200 employees."
1039,"Grant to aid Lynn Central Square Central Square in Lynn should be looking a bit brighter. New sidewalks, curbs, fences, lights, landscaping, and road improvements are planned for the Gateway Artisan Block, a key area of the square, with \$830,000 in state grant money given to Lynn last week.

Grant to aid Lynn Central Square Central Square in Lynn should be looking a bit brighter. New sidewalks, curbs, fences, lights, landscaping, and road improvements are planned for the Gateway Artisan Block, a key area of the square, with \$830,000 in state grant money given to Lynn last week."
1040,"When did women start competing in sports?

I'm sure it would be impossible to pin down the first competitive women's athletic event in the world. \n\nA couple of milestones, though: \n1921: Monte Carlo hosts ""the first true international meeting for women... Five countries were represented in eleven events""\n1928: Women's events are first included in the Olympics"
1041,"which is the more powerful crime family - the corleone's or the soprano's?

The Corleones are more powerful, hands down.\n\nand for one reason, alone: The Sopranos don't have the muscle to take out the heads of all five crime families in one swoop and live to tell about it, including the big man in Vegas and take over his operation. The Corleons are a much bigger organization with a wider network.\n\nHead to head war, \nCorleones (GF1) vs. Sopranos (S1):\nVito (or Michael) Corleone vs. Tony Soprano\nSonny vs. Christopher\nClemenza vs. Silvio\nTessio vs. Paulie\nFredo vs. Big Pussy\nBarzini vs. Junior\nand Kay vs. Carmela :-)"
1042,"Where can I get ideas for our science project?

My daughter gets her science project ideas from infoplease.com.  She loves this site."
1043,"American Police Force

American Police Force (APF) and under its revised name American Private Police Force was a fraudulent entity claiming to be a private military company. It never possessed any legitimacy to operate in the United States."
1044,"Boston Micromachines Corporation

Boston Micromachines Corporation is a US company operating out of Cambridge Massachusetts. Boston Micromachines manufactures and develops MEMS deformable mirrors to perform open- and closed- loop adaptive optics. The technology is applied in Beam Shaping Astronomy Vision Science Retinal Imaging general Microscopy and supports national defense; any application in need of wavefront manipulation."
1045,"Intel Shows Wireless Transceiver Prototype 90-nanometer radio chip promises more power than current CMOS technology.

Intel Shows Wireless Transceiver Prototype 90-nanometer radio chip promises more power than current CMOS technology."
1046,"What are the steps required to edit, publish and distribute a book?

Publishing a book is a lot of hardwork. It takes 2 years sometimes for first timers. See URL below for broad steps.  Steps differ based on what kind of books one would try publishing."
1047,"Number one formula one driver?

Depends on your question.\nKimi Raikkonen won more races than FA in the 2005 season, and many, including myself, believe him to be the best.\nMichael Schumacher has won an unprecedented seven world driving championships and has shown no signs of losing the edge (his car this year was handicapped by tire rules and their supplier).  He also has by far the most wins of any racing driver for all of time.\nFernando Alonso Diaz is the champion for 2005 but all signs pointed to a heated battle for 2006.  But as the WDC, he does get to wear the #1 on his car for the 2006 season."
1048,"What is the role of music in evolution?

There's also an interesting section on how birdsong matches some very intellectual Music Theory in the book Animals in Translation.  The conclusion seems to be that music might be a precursor to language in brain formation.\n\n(Check around page 278 on Look Inside at the Amazon link below, or search for ""birdsong"")"
